datum,demand
2014-01-02,32.4
2014-01-03,50.6
2014-01-04,61.85
2014-01-05,41.1
2014-01-06,21.7
2014-01-07,0.0
2014-01-08,26.4
2014-01-09,25.0
2014-01-10,53.3
2014-01-11,52.3
2014-01-12,12.0
2014-01-13,52.0
2014-01-14,33.7
2014-01-15,26.7
2014-01-16,28.3
2014-01-17,20.4
2014-01-18,43.2
2014-01-19,14.1
2014-01-20,11.9
2014-01-21,42.0
2014-01-22,18.1
2014-01-23,26.2
2014-01-24,19.6
2014-01-25,37.8
2014-01-26,24.0
2014-01-27,23.6
2014-01-28,13.38
2014-01-29,14.0
2014-01-30,25.5
2014-01-31,26.9
2014-02-01,43.0
2014-02-02,13.5
2014-02-03,32.4
2014-02-04,30.6
2014-02-05,32.4
2014-02-06,41.4
2014-02-07,21.4
2014-02-08,37.1
2014-02-09,31.5
2014-02-10,40.1
2014-02-11,44.6
2014-02-12,73.6
2014-02-13,49.1
2014-02-14,42.3
2014-02-15,37.0
2014-02-16,34.0
2014-02-17,27.0
2014-02-18,45.0
2014-02-19,66.8
2014-02-20,21.5
2014-02-21,25.4
2014-02-22,26.0
2014-02-23,21.0
2014-02-24,26.5
2014-02-25,34.5
2014-02-26,34.0
2014-02-27,33.2
2014-02-28,37.0
2014-03-01,50.7
2014-03-02,6.6
2014-03-03,22.1
2014-03-04,47.275
2014-03-05,25.0
2014-03-06,44.1
2014-03-07,25.0
2014-03-08,27.6
2014-03-09,11.3
2014-03-10,47.0
2014-03-11,30.4
2014-03-12,19.6
2014-03-13,15.5
2014-03-14,16.0
2014-03-15,23.3
2014-03-16,13.0
2014-03-17,37.0
2014-03-18,20.1
2014-03-19,21.8
2014-03-20,38.2
2014-03-21,40.0
2014-03-22,26.3
2014-03-23,19.4
2014-03-24,23.6
2014-03-25,38.6
2014-03-26,6.7
2014-03-27,20.7
2014-03-28,11.0
2014-03-29,24.0
2014-03-30,12.0
2014-03-31,15.4
2014-04-01,27.5
2014-04-02,23.0
2014-04-03,19.2
2014-04-04,24.0
2014-04-05,25.6
2014-04-06,19.0
2014-04-07,31.5
2014-04-08,19.0
2014-04-09,18.0
2014-04-10,18.0
2014-04-11,25.0
2014-04-12,23.5
2014-04-13,6.0
2014-04-14,28.28
2014-04-15,18.7
2014-04-16,25.62
2014-04-17,16.0
2014-04-18,23.3
2014-04-19,22.3
2014-04-20,0.0
2014-04-21,13.5
2014-04-22,32.0
2014-04-23,24.9
2014-04-24,26.0
2014-04-25,24.9
2014-04-26,35.0
2014-04-27,26.2
2014-04-28,29.1
2014-04-29,30.3
2014-04-30,43.1
2014-05-01,0.0
2014-05-02,39.5
2014-05-03,14.6
2014-05-04,20.0
2014-05-05,20.0
2014-05-06,22.0
2014-05-07,16.8
2014-05-08,20.4
2014-05-09,16.0
2014-05-10,39.4
2014-05-11,17.0
2014-05-12,12.0
2014-05-13,32.0
2014-05-14,24.3
2014-05-15,19.3
2014-05-16,22.0
2014-05-17,35.0
2014-05-18,9.4
2014-05-19,12.8
2014-05-20,27.0
2014-05-21,15.4
2014-05-22,8.0
2014-05-23,17.5
2014-05-24,28.0
2014-05-25,7.0
2014-05-26,18.0
2014-05-27,28.6
2014-05-28,10.28
2014-05-29,27.0
2014-05-30,21.5
2014-05-31,28.0
2014-06-01,10.0
2014-06-02,23.3
2014-06-03,24.0
2014-06-04,24.0
2014-06-05,22.5
2014-06-06,16.625
2014-06-07,33.0
2014-06-08,11.0
2014-06-09,18.0
2014-06-10,23.0
2014-06-11,12.5
2014-06-12,15.8
2014-06-13,10.0
2014-06-14,8.0
2014-06-15,8.0
2014-06-16,12.2
2014-06-17,14.0
2014-06-18,18.0
2014-06-19,14.0
2014-06-20,14.5
2014-06-21,16.0
2014-06-22,18.0
2014-06-23,25.2
2014-06-24,16.2
2014-06-25,33.8
2014-06-26,19.3
2014-06-27,32.3
2014-06-28,20.0
2014-06-29,10.0
2014-06-30,25.0
2014-07-01,19.0
2014-07-02,21.6
2014-07-03,12.5
2014-07-04,10.5
2014-07-05,37.0
2014-07-06,10.2
2014-07-07,13.0
2014-07-08,14.0
2014-07-09,13.0
2014-07-10,21.2
2014-07-11,16.5
2014-07-12,28.1
2014-07-13,17.0
2014-07-14,11.8
2014-07-15,15.6
2014-07-16,13.0
2014-07-17,25.0
2014-07-18,14.2
2014-07-19,8.4
2014-07-20,8.0
2014-07-21,20.0
2014-07-22,9.0
2014-07-23,8.0
2014-07-24,23.0
2014-07-25,10.0
2014-07-26,36.2
2014-07-27,10.0
2014-07-28,9.1
2014-07-29,13.0
2014-07-30,13.5
2014-07-31,10.5
2014-08-01,14.0
2014-08-02,29.0
2014-08-03,6.0
2014-08-04,21.5
2014-08-05,17.1
2014-08-06,17.0
2014-08-07,33.0
2014-08-08,13.0
2014-08-09,19.0
2014-08-10,3.0
2014-08-11,20.0
2014-08-12,10.0
2014-08-13,20.3
2014-08-14,14.4
2014-08-15,13.2
2014-08-16,19.0
2014-08-17,6.5
2014-08-18,16.5
2014-08-19,16.1
2014-08-20,9.0
2014-08-21,18.0
2014-08-22,19.0
2014-08-23,25.6
2014-08-24,7.0
2014-08-25,21.2
2014-08-26,31.0
2014-08-27,21.0
2014-08-28,32.67
2014-08-29,26.28
2014-08-30,13.0
2014-08-31,15.0
2014-09-01,15.5
2014-09-02,20.14
2014-09-03,22.18
2014-09-04,17.6
2014-09-05,15.6
2014-09-06,15.7
2014-09-07,7.0
2014-09-08,20.8
2014-09-09,29.2
2014-09-10,37.8
2014-09-11,32.2
2014-09-12,20.0
2014-09-13,56.85
2014-09-14,19.5
2014-09-15,28.2
2014-09-16,59.3
2014-09-17,39.6
2014-09-18,44.0
2014-09-19,23.0
2014-09-20,20.6
2014-09-21,12.4
2014-09-22,34.2
2014-09-23,26.0
2014-09-24,24.7
2014-09-25,49.15
2014-09-26,38.0
2014-09-27,46.3
2014-09-28,21.2
2014-09-29,29.8
2014-09-30,61.3
2014-10-01,44.0
2014-10-02,23.9
2014-10-03,44.14
2014-10-04,49.9
2014-10-05,19.0
2014-10-06,69.875
2014-10-07,41.7
2014-10-08,50.0
2014-10-09,48.2
2014-10-10,28.8
2014-10-11,35.9
2014-10-12,22.5
2014-10-13,31.9
2014-10-14,31.8
2014-10-15,23.7
2014-10-16,58.921875
2014-10-17,42.0
2014-10-18,21.4
2014-10-19,13.9
2014-10-20,35.4
2014-10-21,14.3
2014-10-22,20.9
2014-10-23,32.2
2014-10-24,49.4
2014-10-25,31.0
2014-10-26,30.4
2014-10-27,25.3
2014-10-28,40.4
2014-10-29,41.0
2014-10-30,20.3
2014-10-31,31.0
2014-11-01,43.8
2014-11-02,2.0
2014-11-03,27.8
2014-11-04,26.5
2014-11-05,27.0
2014-11-06,23.4
2014-11-07,15.8
2014-11-08,34.4
2014-11-09,23.0
2014-11-10,24.3
2014-11-11,23.0
2014-11-12,25.0
2014-11-13,33.2
2014-11-14,29.4
2014-11-15,23.6
2014-11-16,18.6
2014-11-17,23.0
2014-11-18,19.3
2014-11-19,32.0
2014-11-20,18.8
2014-11-21,22.4
2014-11-22,23.7
2014-11-23,22.3
2014-11-24,30.6
2014-11-25,19.2
2014-11-26,21.0
2014-11-27,21.2
2014-11-28,15.9
2014-11-29,31.0
2014-11-30,22.6
2014-12-01,36.4
2014-12-02,7.8
2014-12-03,16.6
2014-12-04,28.7
2014-12-05,28.1
2014-12-06,12.4
2014-12-07,45.7
2014-12-08,20.3
2014-12-09,27.28
2014-12-10,51.2
2014-12-11,16.3
2014-12-12,41.4
2014-12-13,25.1
2014-12-14,40.0
2014-12-15,42.2
2014-12-16,23.0
2014-12-17,28.0
2014-12-18,26.6
2014-12-19,0.0
2014-12-20,31.3
2014-12-21,52.5
2014-12-22,19.6
2014-12-23,40.4
2014-12-24,41.6
2014-12-25,31.0
2014-12-26,30.7
2014-12-27,39.0
2014-12-28,80.4
2014-12-29,40.0
2014-12-30,51.0
2014-12-31,41.08
2015-01-01,0.0
2015-01-02,50.8
2015-01-03,57.24
2015-01-04,60.1
2015-01-05,33.6
2015-01-06,42.0
2015-01-07,0.0
2015-01-08,46.4
2015-01-09,36.2
2015-01-10,32.6
2015-01-11,43.6
2015-01-12,36.6
2015-01-13,34.0
2015-01-14,23.0
2015-01-15,55.25
2015-01-16,43.0
2015-01-17,19.2
2015-01-18,20.4
2015-01-19,32.0
2015-01-20,38.0
2015-01-21,37.45
2015-01-22,21.4
2015-01-23,30.0
2015-01-24,49.7
2015-01-25,38.0
2015-01-26,34.4
2015-01-27,20.0
2015-01-28,32.0
2015-01-29,24.4
2015-01-30,20.5
2015-01-31,32.4
2015-02-01,35.6
2015-02-02,20.9
2015-02-03,24.2
2015-02-04,38.8
2015-02-05,24.85
2015-02-06,23.0
2015-02-07,33.6
2015-02-08,29.9
2015-02-09,20.7
2015-02-10,33.0
2015-02-11,48.5
2015-02-12,23.82
2015-02-13,29.6
2015-02-14,29.2
2015-02-15,38.0
2015-02-16,40.1
2015-02-17,36.2
2015-02-18,36.212
2015-02-19,36.7
2015-02-20,27.0
2015-02-21,57.0
2015-02-22,50.6
2015-02-23,55.4
2015-02-24,22.07
2015-02-25,24.0
2015-02-26,36.7
2015-02-27,51.0
2015-02-28,26.6
2015-03-01,25.9
2015-03-02,40.7
2015-03-03,45.6
2015-03-04,46.85
2015-03-05,35.0
2015-03-06,19.8
2015-03-07,2.0
2015-03-08,55.4
2015-03-09,32.7
2015-03-10,40.4
2015-03-11,32.0
2015-03-12,19.0
2015-03-13,63.4
2015-03-14,39.1
2015-03-15,41.0
2015-03-16,46.8
2015-03-17,28.8
2015-03-18,24.4
2015-03-19,31.0
2015-03-20,38.6
2015-03-21,41.6
2015-03-22,43.2
2015-03-23,28.0
2015-03-24,22.4
2015-03-25,17.6
2015-03-26,51.4
2015-03-27,27.0
2015-03-28,50.5
2015-03-29,35.5
2015-03-30,25.7
2015-03-31,33.5
2015-04-01,24.8
2015-04-02,35.07
2015-04-03,34.2
2015-04-04,43.0
2015-04-05,31.6
2015-04-06,32.9
2015-04-07,25.0
2015-04-08,18.0
2015-04-09,22.2
2015-04-10,65.6
2015-04-11,26.0
2015-04-12,0.0
2015-04-13,25.2
2015-04-14,41.8
2015-04-15,29.25
2015-04-16,30.6
2015-04-17,29.65
2015-04-18,31.3
2015-04-19,36.5
2015-04-20,38.0
2015-04-21,35.2
2015-04-22,32.0
2015-04-23,28.2
2015-04-24,30.0
2015-04-25,38.1
2015-04-26,37.6
2015-04-27,43.0
2015-04-28,15.2
2015-04-29,27.6
2015-04-30,32.6
2015-05-01,11.4
2015-05-02,47.8
2015-05-03,19.2
2015-05-04,36.0
2015-05-05,19.0
2015-05-06,40.2
2015-05-07,21.0
2015-05-08,16.0
2015-05-09,21.0
2015-05-10,13.0
2015-05-11,21.0
2015-05-12,22.95
2015-05-13,28.4
2015-05-14,14.0
2015-05-15,48.4
2015-05-16,40.4
2015-05-17,23.2
2015-05-18,21.4
2015-05-19,20.0
2015-05-20,17.0
2015-05-21,10.0
2015-05-22,15.0
2015-05-23,23.45
2015-05-24,20.0
2015-05-25,30.0
2015-05-26,27.0
2015-05-27,24.2
2015-05-28,17.1
2015-05-29,41.8
2015-05-30,24.5
2015-05-31,31.5
2015-06-01,23.55
2015-06-02,24.0
2015-06-03,30.0
2015-06-04,20.0
2015-06-05,13.0
2015-06-06,16.0
2015-06-07,17.0
2015-06-08,31.0
2015-06-09,26.6
2015-06-10,18.676
2015-06-11,38.3
2015-06-12,17.5
2015-06-13,21.4
2015-06-14,14.0
2015-06-15,37.0
2015-06-16,20.0
2015-06-17,24.0
2015-06-18,24.6
2015-06-19,24.0
2015-06-20,26.8
2015-06-21,18.0
2015-06-22,29.062
2015-06-23,19.0
2015-06-24,23.8
2015-06-25,24.125
2015-06-26,29.0
2015-06-27,36.0
2015-06-28,12.0
2015-06-29,22.0
2015-06-30,35.0
2015-07-01,18.25
2015-07-02,23.15
2015-07-03,24.5
2015-07-04,15.2
2015-07-05,14.0
2015-07-06,20.0
2015-07-07,19.6
2015-07-08,18.6
2015-07-09,32.75
2015-07-10,37.0
2015-07-11,45.0
2015-07-12,25.3
2015-07-13,22.55
2015-07-14,14.0
2015-07-15,20.2
2015-07-16,18.0
2015-07-17,28.0
2015-07-18,25.0
2015-07-19,15.0
2015-07-20,41.0
2015-07-21,14.25
2015-07-22,22.0
2015-07-23,14.0
2015-07-24,29.6
2015-07-25,22.0
2015-07-26,29.0
2015-07-27,24.0
2015-07-28,15.2
2015-07-29,21.378
2015-07-30,16.3
2015-07-31,24.0
2015-08-01,19.0
2015-08-02,15.0
2015-08-03,23.0
2015-08-04,23.0
2015-08-05,22.2
2015-08-06,35.0
2015-08-07,22.0
2015-08-08,22.0
2015-08-09,21.0
2015-08-10,29.0
2015-08-11,18.1
2015-08-12,28.2
2015-08-13,23.438
2015-08-14,16.7
2015-08-15,35.0
2015-08-16,19.25
2015-08-17,33.0
2015-08-18,24.0
2015-08-19,28.0
2015-08-20,19.0
2015-08-21,34.0
2015-08-22,28.0
2015-08-23,28.0
2015-08-24,45.1
2015-08-25,23.5
2015-08-26,27.0
2015-08-27,32.0
2015-08-28,15.1
2015-08-29,23.2
2015-08-30,21.0
2015-08-31,38.0
2015-09-01,28.25
2015-09-02,31.3
2015-09-03,19.0
2015-09-04,20.0
2015-09-05,20.0
2015-09-06,23.6
2015-09-07,32.8
2015-09-08,29.2
2015-09-09,34.7
2015-09-10,21.2
2015-09-11,30.0
2015-09-12,63.3
2015-09-13,25.0
2015-09-14,31.3
2015-09-15,23.8
2015-09-16,16.6
2015-09-17,35.5
2015-09-18,16.0
2015-09-19,37.0
2015-09-20,28.9
2015-09-21,46.7
2015-09-22,19.5
2015-09-23,34.65
2015-09-24,37.6
2015-09-25,25.2
2015-09-26,33.0
2015-09-27,10.425
2015-09-28,15.4
2015-09-29,39.7
2015-09-30,22.5
2015-10-01,34.562
2015-10-02,37.3
2015-10-03,37.2
2015-10-04,59.0
2015-10-05,70.95
2015-10-06,42.725
2015-10-07,44.3
2015-10-08,30.7
2015-10-09,28.062
2015-10-10,46.3
2015-10-11,70.3
2015-10-12,68.85
2015-10-13,63.8
2015-10-14,38.6
2015-10-15,64.724
2015-10-16,57.3
2015-10-17,74.3
2015-10-18,55.6
2015-10-19,62.6
2015-10-20,44.7
2015-10-21,36.8
2015-10-22,35.262
2015-10-23,41.4
2015-10-24,67.4
2015-10-25,64.6
2015-10-26,53.3
2015-10-27,64.4
2015-10-28,33.0
2015-10-29,38.3
2015-10-30,49.6
2015-10-31,58.4
2015-11-01,80.4
2015-11-02,46.3
2015-11-03,41.8
2015-11-04,59.8
2015-11-05,45.0
2015-11-06,31.475
2015-11-07,69.9
2015-11-08,48.6
2015-11-09,40.75
2015-11-10,41.2
2015-11-11,60.0
2015-11-12,24.0
2015-11-13,22.0
2015-11-14,19.0
2015-11-15,42.35
2015-11-16,50.3
2015-11-17,60.0
2015-11-18,24.5
2015-11-19,26.4
2015-11-20,25.6
2015-11-21,45.5
2015-11-22,41.2
